t,x2,y2,x1,y1
19.866666666666667,952.0,799.0,540.0,660.0
19.9,951.0,799.0,540.0,660.0
19.933333333333334,950.0,800.0,539.0,659.0
19.966666666666665,950.0,800.0,539.0,659.0
20.0,949.0,801.0,539.0,659.0
20.03333333333333,949.0,801.0,539.0,659.0
20.066666666666663,948.0,802.0,539.0,659.0
20.1,948.0,802.0,539.0,659.0
20.133333333333333,947.0,802.0,539.0,658.0
20.166666666666668,946.0,803.0,540.0,658.0
20.2,945.0,803.0,540.0,658.0
20.23333333333333,945.0,803.0,540.0,658.0
20.266666666666666,944.0,804.0,540.0,658.0
20.3,943.0,804.0,540.0,657.0
20.33333333333333,942.0,805.0,540.0,657.0
20.366666666666667,942.0,805.0,540.0,657.0
20.4,941.0,806.0,540.0,657.0
20.433333333333334,941.0,806.0,541.0,657.0
20.466666666666665,941.0,806.0,541.0,657.0
20.5,940.0,807.0,542.0,657.0
20.53333333333333,939.0,808.0,542.0,657.0
20.566666666666663,939.0,808.0,543.0,657.0
20.6,938.0,808.0,543.0,657.0
20.633333333333333,938.0,808.0,544.0,657.0
20.666666666666668,937.0,809.0,544.0,657.0
20.7,937.0,809.0,544.0,657.0
20.73333333333333,936.0,809.0,544.0,658.0
20.766666666666666,936.0,810.0,544.0,658.0
20.8,935.0,810.0,545.0,658.0
20.83333333333333,934.0,811.0,545.0,658.0
20.866666666666667,934.0,811.0,545.0,658.0
20.9,933.0,812.0,546.0,658.0
20.933333333333334,932.0,812.0,546.0,658.0
20.966666666666665,931.0,812.0,547.0,658.0
21.0,930.0,812.0,547.0,658.0
21.03333333333333,930.0,813.0,548.0,658.0
21.066666666666663,929.0,813.0,548.0,658.0
21.1,928.0,814.0,549.0,658.0
21.133333333333333,928.0,814.0,549.0,659.0
21.166666666666668,927.0,814.0,550.0,659.0
21.2,927.0,815.0,550.0,659.0
21.23333333333333,926.0,815.0,551.0,659.0
21.266666666666666,925.0,816.0,551.0,659.0
21.3,924.0,817.0,552.0,659.0
21.33333333333333,924.0,817.0,553.0,659.0
21.366666666666667,923.0,817.0,553.0,659.0
21.4,922.0,818.0,554.0,659.0
21.433333333333334,922.0,818.0,554.0,659.0
21.466666666666665,921.0,818.0,555.0,659.0
21.5,921.0,818.0,555.0,659.0
21.53333333333333,920.0,819.0,556.0,659.0
21.566666666666663,919.0,819.0,556.0,659.0
21.6,918.0,819.0,556.0,659.0
21.633333333333333,918.0,820.0,556.0,659.0
21.666666666666668,917.0,821.0,557.0,659.0
21.7,916.0,821.0,557.0,659.0
21.73333333333333,916.0,821.0,557.0,659.0
21.766666666666666,915.0,822.0,557.0,659.0
21.8,914.0,821.0,558.0,659.0
21.83333333333333,914.0,822.0,558.0,659.0
21.866666666666667,913.0,822.0,558.0,659.0
21.9,912.0,822.0,559.0,659.0
21.933333333333334,912.0,823.0,560.0,659.0
21.966666666666665,911.0,824.0,560.0,659.0
22.0,910.0,824.0,560.0,659.0
22.03333333333333,910.0,825.0,560.0,659.0
22.066666666666663,909.0,826.0,560.0,658.0
22.1,909.0,827.0,561.0,658.0
22.133333333333333,908.0,827.0,561.0,658.0
22.166666666666668,907.0,828.0,561.0,658.0
22.2,911.0,824.0,561.0,658.0
22.23333333333333,910.0,824.0,561.0,658.0
22.266666666666666,910.0,824.0,561.0,658.0
22.3,909.0,825.0,562.0,658.0
22.33333333333333,908.0,825.0,562.0,658.0
22.366666666666667,907.0,825.0,562.0,658.0
22.4,907.0,826.0,562.0,658.0
22.433333333333334,906.0,826.0,563.0,658.0
22.466666666666665,906.0,826.0,563.0,658.0
22.5,905.0,827.0,563.0,658.0
22.53333333333333,905.0,826.0,563.0,658.0
22.566666666666663,904.0,827.0,564.0,658.0
22.6,903.0,828.0,564.0,658.0
22.633333333333333,902.0,828.0,564.0,658.0
22.666666666666668,901.0,828.0,564.0,658.0
22.7,901.0,828.0,564.0,658.0
22.73333333333333,900.0,829.0,565.0,658.0
22.766666666666666,900.0,829.0,565.0,658.0
22.8,899.0,830.0,565.0,658.0
22.83333333333333,898.0,830.0,565.0,658.0
22.866666666666667,898.0,830.0,566.0,658.0
22.9,897.0,831.0,566.0,659.0
22.933333333333334,897.0,831.0,566.0,659.0
22.966666666666665,896.0,832.0,566.0,659.0
23.0,896.0,832.0,567.0,659.0
23.03333333333333,895.0,832.0,567.0,659.0
23.066666666666663,895.0,833.0,567.0,659.0
23.1,894.0,833.0,567.0,659.0
23.133333333333333,894.0,833.0,568.0,659.0
23.166666666666668,894.0,833.0,568.0,660.0
23.2,893.0,834.0,568.0,660.0
23.23333333333333,893.0,834.0,569.0,660.0
23.266666666666666,892.0,835.0,569.0,660.0
23.3,892.0,835.0,569.0,660.0
23.33333333333333,892.0,836.0,570.0,661.0
23.366666666666667,891.0,836.0,570.0,661.0
23.4,891.0,837.0,570.0,661.0
23.433333333333334,891.0,837.0,570.0,661.0
23.466666666666665,890.0,838.0,570.0,661.0
23.5,890.0,839.0,571.0,661.0
23.53333333333333,890.0,839.0,571.0,661.0
23.566666666666663,890.0,840.0,571.0,661.0
23.6,889.0,840.0,571.0,661.0
23.633333333333333,889.0,841.0,571.0,661.0
23.666666666666668,888.0,841.0,571.0,661.0
23.7,888.0,842.0,571.0,661.0
23.73333333333333,887.0,842.0,572.0,661.0
23.766666666666666,887.0,843.0,572.0,662.0
23.8,886.0,844.0,572.0,662.0
23.83333333333333,885.0,844.0,572.0,662.0
23.866666666666667,884.0,845.0,572.0,662.0
23.9,884.0,846.0,572.0,662.0
23.933333333333334,883.0,847.0,573.0,662.0
23.966666666666665,882.0,847.0,573.0,662.0
24.0,881.0,848.0,573.0,662.0
24.03333333333333,881.0,849.0,573.0,662.0
24.066666666666663,880.0,850.0,573.0,662.0
24.1,880.0,850.0,573.0,662.0
24.133333333333333,880.0,851.0,573.0,662.0
24.166666666666668,879.0,852.0,573.0,662.0
24.2,878.0,852.0,574.0,662.0
24.23333333333333,878.0,853.0,574.0,662.0
24.266666666666666,878.0,853.0,574.0,662.0
24.3,877.0,854.0,574.0,662.0
24.33333333333333,877.0,855.0,574.0,662.0
24.366666666666667,877.0,856.0,574.0,662.0
24.4,876.0,856.0,574.0,662.0
24.433333333333334,875.0,857.0,574.0,662.0
24.466666666666665,875.0,858.0,574.0,662.0
24.5,874.0,858.0,575.0,662.0
24.53333333333333,874.0,859.0,575.0,662.0
24.566666666666663,874.0,860.0,575.0,662.0
24.6,874.0,861.0,575.0,663.0
24.633333333333333,874.0,861.0,575.0,663.0
24.666666666666668,873.0,862.0,575.0,664.0
24.7,873.0,863.0,575.0,664.0
24.73333333333333,873.0,863.0,575.0,665.0
24.766666666666666,873.0,864.0,575.0,665.0
24.8,873.0,865.0,575.0,665.0
24.83333333333333,872.0,866.0,575.0,665.0
24.866666666666667,872.0,866.0,575.0,666.0
24.9,872.0,867.0,575.0,666.0
24.933333333333334,871.0,867.0,575.0,666.0
24.966666666666665,871.0,867.0,576.0,667.0
25.0,871.0,868.0,576.0,667.0
25.03333333333333,870.0,869.0,577.0,667.0
25.066666666666663,870.0,869.0,578.0,668.0
25.1,870.0,869.0,578.0,668.0
25.133333333333333,870.0,869.0,579.0,668.0
25.166666666666668,870.0,870.0,579.0,668.0
25.2,870.0,870.0,580.0,668.0
25.23333333333333,870.0,871.0,580.0,668.0
25.266666666666666,870.0,871.0,581.0,668.0
25.3,870.0,871.0,581.0,668.0
25.33333333333333,870.0,871.0,581.0,668.0
25.366666666666667,870.0,872.0,582.0,668.0
25.4,870.0,872.0,582.0,668.0
25.433333333333334,869.0,873.0,583.0,668.0
25.466666666666665,869.0,873.0,583.0,668.0
25.5,869.0,874.0,583.0,668.0
25.53333333333333,869.0,874.0,584.0,668.0
25.566666666666663,869.0,875.0,585.0,668.0
25.6,869.0,875.0,585.0,669.0
25.633333333333333,869.0,875.0,585.0,669.0
25.666666666666668,869.0,876.0,586.0,669.0
25.7,869.0,876.0,586.0,669.0
25.73333333333333,869.0,876.0,587.0,670.0
25.766666666666666,869.0,877.0,588.0,670.0
25.8,869.0,877.0,589.0,670.0
25.83333333333333,869.0,878.0,590.0,671.0
25.866666666666667,869.0,878.0,590.0,671.0
25.9,870.0,879.0,591.0,672.0
25.933333333333334,870.0,879.0,591.0,672.0
25.966666666666665,870.0,881.0,592.0,673.0
26.0,871.0,881.0,593.0,674.0
26.03333333333333,871.0,881.0,593.0,675.0
26.066666666666663,871.0,882.0,593.0,675.0
26.1,872.0,883.0,594.0,676.0
26.133333333333333,872.0,883.0,595.0,677.0
26.166666666666668,866.0,889.0,596.0,677.0
26.2,866.0,890.0,597.0,678.0
26.23333333333333,867.0,890.0,597.0,679.0
26.266666666666666,867.0,890.0,598.0,679.0
26.3,866.0,890.0,599.0,680.0
26.33333333333333,867.0,891.0,599.0,680.0
26.366666666666667,868.0,892.0,600.0,681.0
26.4,868.0,892.0,601.0,681.0
26.433333333333334,868.0,893.0,601.0,682.0
26.466666666666665,868.0,894.0,602.0,682.0
26.5,868.0,894.0,602.0,682.0
26.53333333333333,867.0,894.0,602.0,682.0
26.566666666666663,867.0,895.0,602.0,682.0
26.6,867.0,895.0,602.0,682.0
26.633333333333333,866.0,896.0,602.0,682.0
26.666666666666668,867.0,896.0,601.0,682.0
26.7,867.0,896.0,601.0,682.0
26.73333333333333,866.0,896.0,600.0,682.0
26.766666666666666,866.0,897.0,599.0,682.0
26.8,866.0,898.0,599.0,682.0
26.83333333333333,865.0,898.0,598.0,682.0
26.866666666666667,864.0,898.0,598.0,682.0
26.9,864.0,899.0,597.0,682.0
26.933333333333334,864.0,899.0,596.0,682.0
26.966666666666665,863.0,900.0,596.0,682.0
27.0,863.0,901.0,595.0,682.0
27.03333333333333,862.0,902.0,594.0,682.0
27.066666666666663,862.0,902.0,593.0,682.0
27.1,861.0,902.0,592.0,682.0
27.133333333333333,861.0,903.0,591.0,681.0
27.166666666666668,860.0,903.0,591.0,681.0
27.2,859.0,903.0,590.0,681.0
27.23333333333333,859.0,903.0,589.0,680.0
27.266666666666666,858.0,903.0,589.0,679.0
27.3,857.0,904.0,589.0,679.0
27.33333333333333,857.0,904.0,588.0,678.0
27.366666666666667,856.0,904.0,588.0,677.0
27.4,856.0,904.0,587.0,677.0
27.433333333333334,855.0,905.0,587.0,676.0
27.466666666666665,855.0,905.0,586.0,676.0
27.5,854.0,906.0,585.0,676.0
27.53333333333333,854.0,906.0,585.0,675.0
27.566666666666663,854.0,907.0,584.0,675.0
27.6,854.0,907.0,584.0,675.0
27.633333333333333,854.0,908.0,583.0,675.0
27.666666666666668,854.0,909.0,582.0,674.0
27.7,854.0,910.0,582.0,675.0
27.73333333333333,854.0,910.0,582.0,675.0
27.766666666666666,854.0,911.0,581.0,675.0
27.8,854.0,912.0,581.0,675.0
27.83333333333333,854.0,912.0,581.0,675.0
27.866666666666667,854.0,913.0,581.0,675.0
27.9,854.0,914.0,581.0,675.0
27.933333333333334,854.0,914.0,580.0,675.0
27.966666666666665,853.0,916.0,580.0,675.0
28.0,853.0,915.0,580.0,675.0
28.03333333333333,853.0,916.0,579.0,675.0
28.066666666666663,853.0,916.0,578.0,676.0
28.1,853.0,916.0,577.0,676.0
28.133333333333333,853.0,916.0,577.0,676.0
28.166666666666668,853.0,917.0,578.0,675.0
28.2,853.0,917.0,579.0,674.0
28.23333333333333,853.0,918.0,578.0,673.0
28.266666666666666,853.0,918.0,577.0,674.0
28.3,853.0,919.0,577.0,675.0
28.33333333333333,853.0,920.0,577.0,675.0
28.366666666666667,852.0,920.0,578.0,675.0
28.4,852.0,921.0,579.0,675.0
28.433333333333334,853.0,921.0,578.0,675.0
28.466666666666665,852.0,922.0,578.0,675.0
28.5,853.0,922.0,569.0,686.0
28.53333333333333,853.0,922.0,568.0,686.0
28.566666666666663,853.0,923.0,567.0,686.0
28.6,853.0,924.0,566.0,686.0
28.633333333333333,853.0,925.0,577.0,690.0
28.666666666666668,854.0,925.0,576.0,690.0
28.7,853.0,926.0,575.0,690.0
28.73333333333333,853.0,926.0,575.0,691.0
28.766666666666666,854.0,927.0,574.0,690.0
28.8,854.0,928.0,574.0,691.0
28.83333333333333,854.0,928.0,573.0,691.0
28.866666666666667,854.0,929.0,557.0,691.0
28.9,854.0,929.0,556.0,692.0
28.933333333333334,854.0,929.0,556.0,692.0
28.966666666666665,854.0,929.0,557.0,692.0
29.0,854.0,931.0,558.0,692.0
29.03333333333333,854.0,931.0,558.0,693.0
29.066666666666663,854.0,932.0,558.0,693.0
29.1,854.0,932.0,558.0,693.0
29.133333333333333,854.0,933.0,557.0,693.0
29.166666666666668,854.0,934.0,557.0,694.0
29.2,855.0,934.0,556.0,694.0
29.23333333333333,855.0,935.0,556.0,694.0
29.266666666666666,855.0,935.0,555.0,694.0
29.3,855.0,936.0,555.0,694.0
29.33333333333333,855.0,936.0,554.0,695.0
29.366666666666667,856.0,937.0,553.0,695.0
29.4,856.0,937.0,553.0,695.0
29.433333333333334,856.0,937.0,552.0,695.0
29.466666666666665,857.0,938.0,552.0,696.0
29.5,857.0,939.0,551.0,696.0
29.53333333333333,858.0,940.0,551.0,697.0
29.566666666666663,858.0,940.0,571.0,692.0
29.6,858.0,941.0,579.0,692.0
29.633333333333333,858.0,941.0,586.0,693.0
29.666666666666668,859.0,942.0,595.0,693.0
29.7,859.0,942.0,597.0,693.0
29.73333333333333,860.0,943.0,598.0,693.0
29.766666666666666,860.0,944.0,600.0,694.0
29.8,861.0,944.0,602.0,694.0
29.83333333333333,861.0,945.0,604.0,694.0
29.866666666666667,862.0,945.0,606.0,694.0
29.9,863.0,946.0,607.0,694.0
29.933333333333334,863.0,947.0,610.0,695.0
29.966666666666665,864.0,947.0,611.0,695.0
30.0,864.0,948.0,613.0,695.0
30.03333333333333,865.0,948.0,617.0,695.0
30.066666666666663,865.0,949.0,619.0,696.0
30.1,866.0,950.0,621.0,696.0
30.133333333333333,866.0,950.0,624.0,696.0
30.166666666666668,867.0,950.0,615.0,714.0
30.2,868.0,951.0,615.0,718.0
30.23333333333333,869.0,951.0,615.0,719.0
30.266666666666666,869.0,952.0,614.0,719.0
30.3,870.0,953.0,614.0,721.0
30.33333333333333,871.0,953.0,614.0,723.0
30.366666666666667,871.0,953.0,612.0,724.0
30.4,872.0,954.0,614.0,723.0
30.433333333333334,872.0,954.0,614.0,723.0
30.466666666666665,873.0,955.0,612.0,723.0
30.5,873.0,955.0,613.0,723.0
30.53333333333333,874.0,955.0,612.0,723.0
30.566666666666663,875.0,957.0,612.0,725.0
30.6,876.0,957.0,611.0,725.0
30.633333333333333,876.0,958.0,610.0,726.0
30.666666666666668,877.0,959.0,610.0,726.0
30.7,878.0,959.0,609.0,726.0
30.73333333333333,878.0,959.0,608.0,727.0
30.766666666666666,879.0,960.0,606.0,727.0
30.8,879.0,960.0,603.0,727.0
30.83333333333333,880.0,961.0,604.0,727.0
30.866666666666667,880.0,961.0,603.0,727.0
30.9,881.0,962.0,603.0,728.0
30.933333333333334,881.0,962.0,603.0,728.0
30.966666666666665,882.0,963.0,602.0,729.0
31.0,883.0,963.0,603.0,730.0
31.03333333333333,884.0,964.0,604.0,730.0
31.066666666666663,885.0,964.0,605.0,731.0
31.1,886.0,965.0,608.0,719.0
31.133333333333333,886.0,965.0,608.0,720.0
31.166666666666668,887.0,966.0,608.0,720.0
31.2,888.0,966.0,608.0,720.0
31.23333333333333,889.0,967.0,607.0,721.0
31.266666666666666,890.0,967.0,607.0,721.0
31.3,890.0,967.0,608.0,721.0
31.33333333333333,891.0,968.0,608.0,721.0
31.366666666666667,892.0,968.0,608.0,721.0
31.4,893.0,969.0,609.0,721.0
31.433333333333334,894.0,969.0,609.0,722.0
31.466666666666665,895.0,969.0,608.0,722.0
31.5,895.0,970.0,607.0,722.0
31.53333333333333,896.0,971.0,608.0,720.0
31.566666666666663,897.0,971.0,609.0,720.0
31.6,898.0,971.0,609.0,720.0
31.633333333333333,899.0,972.0,609.0,721.0
31.666666666666668,900.0,973.0,610.0,722.0
31.7,900.0,973.0,611.0,722.0
31.73333333333333,901.0,973.0,610.0,723.0
31.766666666666666,902.0,974.0,604.0,717.0
31.8,902.0,974.0,603.0,716.0
31.83333333333333,903.0,974.0,602.0,717.0
31.866666666666667,904.0,974.0,600.0,717.0
31.9,904.0,974.0,601.0,717.0
31.933333333333334,905.0,975.0,601.0,717.0
31.966666666666665,906.0,975.0,600.0,718.0
32.0,906.0,976.0,599.0,718.0
32.03333333333333,907.0,976.0,600.0,719.0
32.06666666666667,908.0,976.0,598.0,719.0
32.1,909.0,977.0,597.0,720.0
32.13333333333333,910.0,977.0,597.0,719.0
32.166666666666664,911.0,977.0,596.0,719.0
32.2,911.0,978.0,596.0,720.0
32.233333333333334,912.0,978.0,595.0,720.0
32.266666666666666,913.0,978.0,596.0,721.0
32.3,914.0,978.0,595.0,721.0
32.333333333333336,914.0,979.0,593.0,722.0
32.36666666666667,915.0,979.0,593.0,722.0
32.4,916.0,979.0,593.0,723.0
32.43333333333333,917.0,979.0,593.0,724.0
32.46666666666667,917.0,980.0,591.0,723.0
32.5,918.0,980.0,592.0,724.0
32.53333333333333,919.0,981.0,591.0,724.0
32.56666666666667,920.0,981.0,590.0,722.0
32.6,922.0,981.0,589.0,723.0
32.63333333333333,921.0,982.0,589.0,722.0
32.666666666666664,922.0,982.0,588.0,722.0
32.7,922.0,982.0,587.0,722.0
32.733333333333334,923.0,983.0,588.0,722.0
32.766666666666666,924.0,983.0,587.0,724.0
32.8,925.0,983.0,587.0,724.0
32.833333333333336,925.0,984.0,586.0,724.0
32.86666666666667,926.0,984.0,585.0,724.0
32.9,927.0,984.0,584.0,724.0
32.93333333333333,928.0,984.0,584.0,724.0
32.96666666666667,929.0,985.0,583.0,725.0
33.0,929.0,985.0,582.0,726.0
33.03333333333333,930.0,986.0,582.0,727.0
33.06666666666667,931.0,986.0,582.0,728.0
33.1,932.0,986.0,581.0,726.0
33.13333333333333,933.0,986.0,580.0,725.0
33.166666666666664,934.0,986.0,580.0,725.0
33.2,934.0,987.0,580.0,726.0
33.233333333333334,936.0,987.0,579.0,726.0
33.266666666666666,936.0,988.0,579.0,727.0
33.3,937.0,988.0,578.0,728.0
33.333333333333336,938.0,988.0,578.0,728.0
33.36666666666667,939.0,989.0,577.0,727.0
33.4,939.0,989.0,578.0,729.0
33.43333333333333,940.0,989.0,578.0,731.0
33.46666666666667,941.0,989.0,577.0,730.0
33.5,942.0,990.0,577.0,731.0
33.53333333333333,943.0,990.0,578.0,730.0
33.56666666666667,944.0,990.0,578.0,730.0
33.6,944.0,991.0,579.0,731.0
33.63333333333333,945.0,991.0,578.0,731.0
33.666666666666664,946.0,991.0,579.0,731.0
33.7,947.0,991.0,579.0,732.0
33.733333333333334,948.0,991.0,579.0,732.0
33.766666666666666,949.0,992.0,580.0,732.0
33.8,949.0,993.0,580.0,732.0
33.833333333333336,950.0,993.0,580.0,732.0
33.86666666666667,951.0,993.0,580.0,731.0
33.9,952.0,993.0,580.0,731.0
33.93333333333333,954.0,993.0,581.0,732.0
33.96666666666667,955.0,993.0,581.0,733.0
34.0,956.0,994.0,582.0,734.0
34.03333333333333,957.0,994.0,582.0,734.0
34.06666666666667,958.0,994.0,582.0,735.0
34.1,959.0,994.0,582.0,736.0
34.13333333333333,960.0,994.0,582.0,733.0
34.166666666666664,961.0,995.0,582.0,732.0
34.2,962.0,995.0,583.0,733.0
34.233333333333334,963.0,995.0,584.0,732.0
34.266666666666666,964.0,996.0,583.0,733.0
34.3,965.0,996.0,584.0,733.0
34.333333333333336,966.0,996.0,584.0,733.0
34.36666666666667,967.0,997.0,586.0,733.0
34.4,968.0,997.0,586.0,734.0
34.43333333333333,969.0,997.0,585.0,735.0
34.46666666666667,970.0,997.0,586.0,736.0
34.5,971.0,997.0,586.0,736.0
34.53333333333333,972.0,998.0,586.0,737.0
34.56666666666667,973.0,998.0,586.0,737.0
34.6,974.0,998.0,586.0,737.0
34.63333333333333,975.0,998.0,586.0,739.0
34.666666666666664,976.0,999.0,586.0,740.0
34.7,976.0,998.0,585.0,740.0
34.733333333333334,978.0,999.0,585.0,740.0
34.766666666666666,979.0,999.0,585.0,739.0
34.8,980.0,999.0,584.0,741.0
34.833333333333336,980.0,999.0,586.0,742.0
34.86666666666667,982.0,1000.0,587.0,742.0
34.9,983.0,1000.0,586.0,741.0
34.93333333333333,984.0,1000.0,587.0,741.0
34.96666666666667,984.0,1000.0,586.0,742.0
35.0,985.0,1000.0,586.0,743.0
35.03333333333333,986.0,1000.0,586.0,743.0
35.06666666666667,987.0,1000.0,587.0,742.0
35.1,988.0,1000.0,587.0,742.0
35.13333333333333,989.0,1000.0,586.0,743.0
35.166666666666664,990.0,1000.0,585.0,744.0
35.2,991.0,1000.0,586.0,744.0
35.233333333333334,992.0,1000.0,587.0,743.0
35.266666666666666,993.0,1000.0,588.0,743.0
35.3,994.0,1001.0,588.0,743.0
35.333333333333336,994.0,994.0,585.0,737.0
35.36666666666667,1007.0,995.0,599.0,740.0
35.4,1018.0,997.0,607.0,737.0
35.43333333333333,1035.0,989.0,610.0,723.0
35.46666666666667,1041.0,989.0,620.0,729.0
35.5,1020.0,981.0,600.0,723.0
35.53333333333333,1021.0,980.0,602.0,724.0
35.56666666666667,1021.0,980.0,602.0,724.0
35.6,1022.0,980.0,602.0,725.0
35.63333333333333,1023.0,980.0,602.0,725.0
35.666666666666664,1024.0,980.0,603.0,725.0
35.7,1025.0,979.0,603.0,726.0
35.733333333333334,1026.0,980.0,606.0,726.0
35.766666666666666,1028.0,979.0,606.0,727.0
35.8,1030.0,979.0,606.0,729.0
35.833333333333336,1031.0,979.0,606.0,730.0
35.86666666666667,1032.0,980.0,607.0,731.0
35.9,1034.0,980.0,608.0,731.0
35.93333333333333,1035.0,981.0,608.0,732.0
35.96666666666667,1036.0,981.0,609.0,733.0
36.0,1037.0,980.0,609.0,735.0
36.03333333333333,1039.0,980.0,610.0,736.0
36.06666666666667,1041.0,980.0,611.0,737.0
36.1,1043.0,980.0,612.0,739.0
36.13333333333333,1046.0,979.0,614.0,741.0
36.16666666666666,1048.0,979.0,614.0,743.0
36.2,1050.0,979.0,615.0,744.0
36.23333333333333,1051.0,978.0,616.0,745.0
36.266666666666666,1053.0,978.0,617.0,747.0
36.3,1055.0,978.0,619.0,748.0
36.333333333333336,1057.0,978.0,620.0,749.0
36.36666666666667,1059.0,977.0,621.0,751.0
36.4,1060.0,977.0,623.0,752.0
36.43333333333333,1062.0,977.0,624.0,750.0
36.46666666666667,1063.0,977.0,625.0,752.0
36.5,1064.0,976.0,625.0,753.0
36.53333333333333,1065.0,976.0,626.0,753.0
36.56666666666667,1066.0,976.0,626.0,753.0
36.6,1067.0,975.0,627.0,754.0
36.63333333333333,1068.0,975.0,627.0,752.0
36.66666666666666,1069.0,975.0,628.0,753.0
36.7,1069.0,975.0,628.0,753.0
36.73333333333333,1070.0,975.0,627.0,752.0
36.766666666666666,1070.0,975.0,628.0,753.0
36.8,1071.0,975.0,629.0,752.0
36.833333333333336,1071.0,975.0,628.0,751.0
36.86666666666667,1070.0,975.0,628.0,751.0
36.9,1070.0,976.0,629.0,750.0
36.93333333333333,1070.0,976.0,617.0,741.0
36.96666666666667,1070.0,976.0,618.0,740.0
37.0,1070.0,976.0,617.0,739.0
37.03333333333333,1070.0,976.0,618.0,739.0
37.06666666666667,1070.0,976.0,617.0,738.0
37.1,1069.0,976.0,616.0,737.0
37.13333333333333,1068.0,976.0,616.0,736.0
37.16666666666666,1067.0,977.0,616.0,735.0
37.2,1067.0,977.0,615.0,734.0
37.23333333333333,1066.0,977.0,615.0,732.0
37.266666666666666,1066.0,977.0,614.0,730.0
37.3,1066.0,978.0,614.0,729.0
37.333333333333336,1066.0,978.0,614.0,729.0
37.36666666666667,1066.0,979.0,613.0,728.0
37.4,1067.0,978.0,614.0,729.0
37.43333333333333,1068.0,979.0,614.0,728.0
37.46666666666667,1068.0,978.0,614.0,729.0
37.5,1069.0,978.0,616.0,728.0
37.53333333333333,1070.0,978.0,615.0,728.0
37.56666666666667,1070.0,978.0,616.0,729.0
37.6,1071.0,978.0,616.0,729.0
37.63333333333333,1072.0,978.0,615.0,730.0
37.66666666666666,1073.0,978.0,616.0,730.0
37.7,1073.0,977.0,616.0,731.0
37.73333333333333,1074.0,977.0,616.0,731.0
37.766666666666666,1074.0,977.0,616.0,730.0
37.8,1075.0,978.0,615.0,729.0
37.833333333333336,1075.0,978.0,616.0,728.0
37.86666666666667,1076.0,978.0,616.0,727.0
37.9,1076.0,978.0,616.0,727.0
37.93333333333333,1077.0,978.0,614.0,725.0
37.96666666666667,1078.0,978.0,615.0,726.0
38.0,1078.0,978.0,614.0,725.0
38.03333333333333,1078.0,978.0,614.0,725.0
38.06666666666667,1079.0,978.0,613.0,726.0
38.1,1079.0,978.0,612.0,727.0
38.13333333333333,1080.0,978.0,613.0,726.0
38.16666666666666,1081.0,978.0,614.0,728.0
38.2,1083.0,978.0,614.0,729.0
38.23333333333333,1083.0,978.0,614.0,727.0
38.266666666666666,1083.0,978.0,613.0,727.0
38.3,1084.0,978.0,612.0,728.0
38.333333333333336,1085.0,977.0,612.0,728.0
38.36666666666667,1085.0,978.0,613.0,726.0
38.4,1086.0,978.0,612.0,727.0
38.43333333333333,1087.0,977.0,612.0,728.0
38.46666666666667,1088.0,977.0,613.0,728.0
38.5,1088.0,977.0,614.0,727.0
38.53333333333333,1089.0,977.0,613.0,728.0
38.56666666666667,1090.0,977.0,612.0,729.0
38.6,1090.0,977.0,612.0,730.0
38.63333333333333,1090.0,977.0,613.0,729.0
38.66666666666666,1091.0,976.0,612.0,731.0
38.7,1092.0,976.0,612.0,729.0
38.73333333333333,1092.0,976.0,612.0,729.0
38.766666666666666,1093.0,976.0,612.0,730.0
38.8,1093.0,976.0,611.0,731.0
38.833333333333336,1094.0,976.0,612.0,728.0
38.86666666666667,1095.0,976.0,611.0,728.0
38.9,1095.0,976.0,610.0,729.0
38.93333333333333,1095.0,976.0,608.0,729.0
38.96666666666667,1096.0,976.0,611.0,729.0
39.0,1096.0,975.0,610.0,729.0
39.03333333333333,1097.0,975.0,611.0,730.0
39.06666666666667,1098.0,975.0,610.0,732.0
39.1,1098.0,975.0,608.0,731.0
39.13333333333333,1099.0,975.0,608.0,731.0
39.16666666666666,1100.0,975.0,608.0,734.0
39.2,1100.0,974.0,607.0,735.0
39.23333333333333,1101.0,975.0,607.0,733.0
39.266666666666666,1102.0,975.0,608.0,734.0
39.3,1102.0,974.0,609.0,733.0
39.333333333333336,1103.0,974.0,609.0,732.0
39.36666666666667,1103.0,974.0,611.0,731.0
39.4,1104.0,974.0,613.0,732.0
39.43333333333333,1105.0,974.0,614.0,733.0
39.46666666666667,1106.0,975.0,616.0,733.0
39.5,1106.0,975.0,614.0,734.0
39.53333333333333,1107.0,975.0,614.0,734.0
39.56666666666667,1108.0,975.0,612.0,735.0
39.6,1108.0,975.0,612.0,735.0
39.63333333333333,1109.0,975.0,612.0,734.0
39.66666666666666,1109.0,974.0,611.0,735.0
39.7,1110.0,975.0,611.0,735.0
39.73333333333333,1111.0,975.0,610.0,735.0
39.766666666666666,1111.0,975.0,610.0,736.0
39.8,1112.0,975.0,610.0,736.0
39.833333333333336,1113.0,975.0,608.0,735.0
39.86666666666667,1113.0,975.0,609.0,735.0
39.9,1114.0,975.0,608.0,733.0
39.93333333333333,1114.0,975.0,608.0,733.0
39.96666666666667,1115.0,974.0,607.0,733.0
40.0,1116.0,974.0,608.0,733.0
40.03333333333333,1117.0,975.0,608.0,733.0
40.06666666666667,1117.0,974.0,607.0,733.0
40.1,1118.0,974.0,606.0,732.0
40.13333333333333,1120.0,975.0,606.0,732.0
